pcode,year,month,seasonal_precip_prob_below_lead1,seasonal_precip_prob_near_lead1,seasonal_precip_prob_above_lead1,seasonal_target_season_lead1,seasonal_overlaps_kiremt_lead1,seasonal_overlaps_belg_lead1,seasonal_overlaps_gu_lead1,seasonal_overlaps_deyr_lead1,seasonal_source_lead1,seasonal_precip_prob_below_lead3,seasonal_precip_prob_near_lead3,seasonal_precip_prob_above_lead3,seasonal_target_season_lead3,seasonal_overlaps_kiremt_lead3,seasonal_overlaps_belg_lead3,seasonal_overlaps_gu_lead3,seasonal_overlaps_deyr_lead3,seasonal_source_lead3
ET0502,2017,8,35.46385046615206,29.849903097168923,34.68624642261667,son,True,False,False,True,nmme_elr,31.834687357897536,31.27856054838847,36.88675214079802,ndj,False,False,False,True,nmme_elr
ET0502,2017,9,40.5488072392745,29.783996053839687,29.667196719139394,ond,False,False,False,True,nmme_elr,40.65056220457161,27.24777331295636,32.10166463513571,djf,False,True,False,True,nmme_elr
ET0502,2017,10,33.89151290924183,27.837844721341867,38.27064244890585,ndj,False,False,False,True,nmme_elr,33.993444636533155,31.391095432367557,34.61545988992956,jfm,False,True,False,False,nmme_elr
ET0502,2017,11,33.952513537874054,30.44918445812403,35.59830203092583,djf,False,True,False,True,nmme_elr,36.87395451558596,31.10900553043007,32.01703987820706,fma,False,True,True,False,nmme_elr
ET0502,2017,12,36.251624761601676,30.718853883476942,33.02952142917805,jfm,False,True,False,False,nmme_elr,35.856213547382424,30.604744213403297,33.53904225859569,mam,False,True,True,False,nmme_elr
ET0502,2018,1,36.22393100916517,30.765018877245154,33.01105011363173,fma,False,True,True,False,nmme_elr,36.69627912553084,29.36264056727319,33.94108016545571,amj,True,True,True,False,nmme_elr
ET0502,2018,2,36.9206444015141,30.939058417131186,32.14029714818481,mam,False,True,True,False,nmme_elr,31.389146175841244,29.78202925507678,38.828824583315246,mjj,True,True,True,False,nmme_elr
ET0502,2018,3,37.282562624952824,27.72241612771429,34.995021262318275,amj,True,True,True,False,nmme_elr,34.96257133268463,30.63326856346626,34.40416011169596,jja,True,False,True,False,nmme_elr
ET0502,2018,4,36.36751655149421,30.09644001154372,33.53604324974211,mjj,True,True,True,False,nmme_elr,32.51930444071992,31.120053521263955,36.36064202448172,jas,True,False,False,False,nmme_elr
ET0502,2018,5,35.60863670878259,31.294680784508444,33.09668248405065,jja,True,False,True,False,nmme_elr,39.7775212317113,27.492081813964976,32.730396866105465,aso,True,False,False,True,nmme_elr
ET0502,2018,6,34.28447852263286,31.503091452908016,34.21242996993551,jas,True,False,False,False,nmme_elr,32.51523411758612,29.709557476278704,37.775208509075,son,True,False,False,True,nmme_elr
ET0502,2018,7,40.601595692313765,28.872392502934545,30.52601182100991,aso,True,False,False,True,nmme_elr,32.47930490843335,28.90126601569966,38.61942900547448,ond,False,False,False,True,nmme_elr
ET0502,2018,8,36.505467088117584,29.760617625370195,33.7339153538955,son,True,False,False,True,nmme_elr,31.7103902243639,30.40822819505481,37.88138157067636,ndj,False,False,False,True,nmme_elr
ET0502,2018,9,34.37788081352951,30.259115996946107,35.363003282820216,ond,False,False,False,True,nmme_elr,29.82419362691574,31.225241324629312,38.950564969717554,djf,False,True,False,True,nmme_elr
ET0502,2018,10,29.85418690830815,31.254047137004417,38.89176591400933,ndj,False,False,False,True,nmme_elr,33.93401539542079,30.752944258945465,35.31304037795958,jfm,False,True,False,False,nmme_elr
ET0502,2018,11,31.897361684058918,31.694257644567127,36.40838075227815,djf,False,True,False,True,nmme_elr,35.97425121384537,31.406021033314893,32.619727758757975,fma,False,True,True,False,nmme_elr
ET0502,2018,12,33.35217508312771,31.14871837429786,35.499106578597306,jfm,False,True,False,False,nmme_elr,34.58007372759423,30.49701247055079,34.922913833448106,mam,False,True,True,False,nmme_elr
ET0502,2019,1,36.242564159919624,30.57198963387257,33.18544629119493,fma,False,True,True,False,nmme_elr,35.1228706401318,30.03813293867298,34.83899644936597,amj,True,True,True,False,nmme_elr
ET0502,2019,2,36.831099039196324,30.466976553288827,32.70192444591729,mam,False,True,True,False,nmme_elr,33.60191214649904,31.092919497158242,35.30516836057002,mjj,True,True,True,False,nmme_elr
ET0502,2019,3,36.22091389442904,29.49997112139156,34.279115086068096,amj,True,True,True,False,nmme_elr,38.184918393901924,30.249908876493013,31.565172685237407,jja,True,False,True,False,nmme_elr
ET0502,2019,4,35.84077961931036,30.73262347110413,33.426596855738275,mjj,True,True,True,False,nmme_elr,33.005110631710394,29.90289503280458,37.09199429202496,jas,True,False,False,False,nmme_elr
ET0502,2019,5,35.535393633890465,30.144394459572656,34.320211956011775,jja,True,False,True,False,nmme_elr,30.723612035155146,30.324160659520278,38.95222721043086,aso,True,False,False,True,nmme_elr
ET0502,2019,6,33.977735066237294,31.12488937928371,34.89737547885726,jas,True,False,False,False,nmme_elr,31.94078517684538,29.76664391185448,38.29257089330546,son,True,False,False,True,nmme_elr
ET0502,2019,7,38.66729910715584,29.35665003465968,31.976050811195236,aso,True,False,False,True,nmme_elr,38.310095495569314,30.06859134973522,31.62131320503729,ond,False,False,False,True,nmme_elr
ET0502,2019,8,35.61179186359747,27.563442378299957,36.82476565780708,son,True,False,False,True,nmme_elr,32.82369401989759,29.683099465872846,37.49320655989361,ndj,False,False,False,True,nmme_elr
ET0502,2019,9,37.5085693627129,29.22823150205243,33.26319912611773,ond,False,False,False,True,nmme_elr,29.756736556640053,30.643832593882266,39.59943064447179,djf,False,True,False,True,nmme_elr
ET0502,2019,10,34.743142736408174,29.46646988408582,35.79038736901268,ndj,False,False,False,True,nmme_elr,34.00513191427967,31.160399376956164,34.83446869306594,jfm,False,True,False,False,nmme_elr
ET0502,2019,11,32.3633055186107,30.08764857146817,37.54904572436754,djf,False,True,False,True,nmme_elr,34.0435591992208,30.776384273069482,35.180056526316164,fma,False,True,True,False,nmme_elr
ET0502,2019,12,31.700144239835037,30.61591336222972,37.683942322746304,jfm,False,True,False,False,nmme_elr,36.562112835248435,30.5670430558794,32.870844120878,mam,False,True,True,False,nmme_elr
ET0502,2020,1,38.247632777673196,30.812348323193692,30.940018882092833,fma,False,True,True,False,nmme_elr,36.77326689863039,30.777660420346105,32.449072665705124,amj,True,True,True,False,nmme_elr
ET0502,2020,2,34.10643926606513,30.998070145089,34.89549057167821,mam,False,True,True,False,nmme_elr,32.32181787935003,29.401564703586338,38.27661750838173,mjj,True,True,True,False,nmme_elr
ET0502,2020,3,32.03992870979974,26.521070884867278,41.439000222073126,amj,True,True,True,False,nmme_elr,39.8941341971348,29.725586608656865,30.380279139236027,jja,True,False,True,False,nmme_elr
ET0502,2020,4,36.80449953812177,29.97467152239942,33.22082898927704,mjj,True,True,True,False,nmme_elr,33.17094422765248,28.658037384353822,38.17101850098535,jas,True,False,False,False,nmme_elr
ET0502,2020,5,38.65100044880361,28.141529312430322,33.207470303934095,jja,True,False,True,False,nmme_elr,30.06770191883194,29.803924455804307,40.12837366035452,aso,True,False,False,True,nmme_elr
ET0502,2020,6,29.83312013092811,29.528510818548177,40.63836906767993,jas,True,False,False,False,nmme_elr,34.941293516375104,30.441501275558714,34.61720525214271,son,True,False,False,True,nmme_elr
ET0502,2020,7,29.676272316135684,30.211158834488987,40.11256880775866,aso,True,False,False,True,nmme_elr,39.37032241281442,29.601956131854635,31.027721367857097,ond,False,False,False,True,nmme_elr
ET0502,2020,8,40.80999847843151,28.133979619317483,31.056021997548875,son,True,False,False,True,nmme_elr,41.07400498439294,28.664093815906657,30.261901265019393,ndj,False,False,False,True,nmme_elr
ET0502,2020,9,34.956227593225485,28.505231634481554,36.53854076217317,ond,False,False,False,True,nmme_elr,40.78051855925468,30.08127585141584,29.138205529891696,djf,False,True,False,True,nmme_elr
ET0502,2020,10,43.48371004258618,26.895883080423147,29.620406891801803,ndj,False,False,False,True,nmme_elr,37.07406456111564,31.068730813009452,31.857204625616376,jfm,False,True,False,False,nmme_elr
ET0502,2020,11,42.602792734408226,29.466478620876643,27.93072864845724,djf,False,True,False,True,nmme_elr,34.95981337094245,30.482036038656908,34.558150644795006,fma,False,True,True,False,nmme_elr
ET0502,2020,12,41.035866002097436,30.296913055651643,28.667220946389943,jfm,False,True,False,False,nmme_elr,34.618247039404906,30.848846087793873,34.53290687189439,mam,False,True,True,False,nmme_elr
ET0502,2021,1,35.41886970573465,30.8822961740579,33.69883416170143,fma,False,True,True,False,nmme_elr,35.93778783038459,29.936891372035998,34.12532080689928,amj,True,True,True,False,nmme_elr
ET0502,2021,2,41.09661750497542,30.425192796849093,28.478189698175715,mam,False,True,True,False,nmme_elr,34.51486284273425,30.227705335746073,35.2574318880436,mjj,True,True,True,False,nmme_elr
ET0502,2021,3,42.22575122101667,23.850830335453413,33.92341858197133,amj,True,True,True,False,nmme_elr,40.7322488943017,29.69171960918781,29.576031496428012,jja,True,False,True,False,nmme_elr
ET0502,2021,4,37.91649066223058,29.236395459375085,32.84711400985828,mjj,True,True,True,False,nmme_elr,25.612255931709104,28.20995221591935,46.177791751408826,jas,True,False,False,False,nmme_elr
ET0502,2021,5,35.165664301623444,31.167399817003524,33.666935888234995,jja,True,False,True,False,nmme_elr,29.489557863604478,28.23380450127286,42.276637932164874,aso,True,False,False,True,nmme_elr
ET0502,2021,6,27.96769886942835,30.6099332754449,41.42236786748952,jas,True,False,False,False,nmme_elr,34.26055506194665,31.540048682010205,34.1993964146049,son,True,False,False,True,nmme_elr
ET0502,2021,7,39.17822909252702,28.64239452580548,32.179376349214934,aso,True,False,False,True,nmme_elr,44.107981748838206,29.618608820678848,26.273409433293835,ond,False,False,False,True,nmme_elr
ET0502,2021,8,45.526551140917114,28.74597416739496,25.727474691688528,son,True,False,False,True,nmme_elr,36.57164052790517,30.372907679651604,33.05545189013835,ndj,False,False,False,True,nmme_elr
ET0502,2021,9,44.73975366161618,31.07971461403859,24.18053173606767,ond,False,False,False,True,nmme_elr,42.74329510330177,33.20278968612552,24.05391524419333,djf,False,True,False,True,nmme_elr
ET0502,2021,10,34.22451360117352,33.50624163800849,32.269244738795194,ndj,False,False,False,True,nmme_elr,37.95128102083225,32.82378824564853,29.224930715101042,jfm,False,True,False,False,nmme_elr
ET0502,2021,11,37.55418930713122,33.585108381262174,28.860702337202444,djf,False,True,False,True,nmme_elr,34.80896217676089,34.313614070924295,30.877423746376955,fma,False,True,True,False,nmme_elr
ET0502,2021,12,37.94413431971301,33.23874739237588,28.817118279693513,jfm,False,True,False,False,nmme_elr,32.66002053728146,33.4728497366017,33.86712967917616,mam,False,True,True,False,nmme_elr
ET0502,2022,1,30.818349712715012,32.88025654124018,36.30139379859876,fma,False,True,True,False,nmme_elr,31.34466653367888,32.7585617269958,35.896771613351945,amj,True,True,True,False,nmme_elr
ET0502,2022,2,33.16804592473615,33.16860621902148,33.66334780964855,mam,False,True,True,False,nmme_elr,30.881698038550283,32.607285569781325,36.51101644803015,mjj,True,True,True,False,nmme_elr
ET0502,2022,3,34.646090845805396,33.14086900336051,32.21304012625419,amj,True,True,True,False,nmme_elr,25.054361726274248,29.219352336640554,45.72628620546276,jja,True,False,True,False,nmme_elr
ET0502,2022,4,29.772813120831003,32.76579841314541,37.46138836087864,mjj,True,True,True,False,nmme_elr,18.039138639106604,26.59635874148151,55.36450271190268,jas,True,False,False,False,nmme_elr
ET0502,2022,5,19.633698649243893,27.6164776406644,52.74982384457069,jja,True,False,True,False,nmme_elr,33.431804061542735,32.483532564039315,34.084663381477526,aso,True,False,False,True,nmme_elr
ET0502,2022,6,18.112378900005538,27.290607451245254,54.59701371020852,jas,True,False,False,False,nmme_elr,38.87276389911177,32.869615754582014,28.257620348321762,son,True,False,False,True,nmme_elr
ET0502,2022,7,32.36469376484874,32.37368262751882,35.2616237343762,aso,True,False,False,True,nmme_elr,43.98250834325256,32.21740264024451,23.800089016530386,ond,False,False,False,True,nmme_elr
ET0502,2022,8,37.16912495442752,32.84667061129505,29.984204443457006,son,True,False,False,True,nmme_elr,38.401002871443055,33.09186683685637,28.50713031776847,ndj,False,False,False,True,nmme_elr
ET0502,2022,9,34.05700512165924,32.85763835797579,33.0853566104442,ond,False,False,False,True,nmme_elr,39.32251282233047,33.94847840535945,26.729008713139397,djf,False,True,False,True,nmme_elr
ET0502,2022,10,38.086398941090415,33.60490130492167,28.30869975408904,ndj,False,False,False,True,nmme_elr,32.86725411342925,34.240292378707196,32.89245349629173,jfm,False,True,False,False,nmme_elr
ET0502,2022,11,29.227882902540625,34.22983468972832,36.54228240339274,djf,False,True,False,True,nmme_elr,31.940632477986448,34.253487185241426,33.80588032764848,fma,False,True,True,False,nmme_elr
ET0502,2022,12,34.751445205280646,33.4486130254989,31.799941783096976,jfm,False,True,False,False,nmme_elr,33.119384401553916,33.63372759776589,33.2468879955732,mam,False,True,True,False,nmme_elr
ET0502,2023,1,31.66041051858972,33.822467661434864,34.517121880171715,fma,False,True,True,False,nmme_elr,32.6262838479592,33.3953944958693,33.97832172813436,amj,True,True,True,False,nmme_elr
ET0502,2023,2,33.61485940813702,33.6592881468206,32.72585244477192,mam,False,True,True,False,nmme_elr,34.74662441932097,33.700962444894536,31.552413135480425,mjj,True,True,True,False,nmme_elr
ET0502,2023,3,29.108884039491983,33.19195762413911,37.699158340235385,amj,True,True,True,False,nmme_elr,30.89295713059481,34.344643845020265,34.762398994143716,jja,True,False,True,False,nmme_elr
ET0502,2023,4,30.772793050653533,33.515741438502666,35.711465520494606,mjj,True,True,True,False,nmme_elr,30.038471732404023,34.7906717012716,35.17085644514965,jas,True,False,False,False,nmme_elr
ET0502,2023,5,42.449231064713004,32.55448669488552,24.996282179172773,jja,True,False,True,False,nmme_elr,28.050932733003215,31.792062998813275,40.1570043946043,aso,True,False,False,True,nmme_elr
ET0502,2023,6,36.287094340859404,35.59448097538863,28.118424623235498,jas,True,False,False,False,nmme_elr,23.906765144662742,30.66380755492086,45.429427399258664,son,True,False,False,True,nmme_elr
ET0502,2023,7,30.134289389468528,31.868690334091404,37.99702015452228,aso,True,False,False,True,nmme_elr,22.64171244613252,28.454283776629417,48.90400392381882,ond,False,False,False,True,nmme_elr
ET0502,2023,8,27.10350058917336,31.51187444693551,41.38462465579954,son,True,False,False,True,nmme_elr,25.433285248598388,25.795945384452885,48.77076910327952,ndj,False,False,False,True,nmme_elr
ET0502,2023,9,19.10255983743988,28.38554388428936,52.51189659084078,ond,False,False,False,True,nmme_elr,31.39446320128713,27.434092559369347,41.171443911209316,djf,False,True,False,True,nmme_elr
ET0502,2023,10,27.12352922663657,24.19583725939481,48.68063374282332,ndj,False,False,False,True,nmme_elr,24.948681941634643,29.452133788779882,45.59918414199966,jfm,False,True,False,False,nmme_elr
ET0502,2023,11,23.29996619806582,25.860338424169054,50.83969535902818,djf,False,True,False,True,nmme_elr,30.057271667069717,32.21449037984191,37.72823812163479,fma,False,True,True,False,nmme_elr
ET0502,2023,12,29.45212323036923,28.783580836980814,41.76429590451637,jfm,False,True,False,False,nmme_elr,31.557812912978978,33.4886126977777,34.953574389788876,mam,False,True,True,False,nmme_elr
ET0502,2024,1,31.827269671097135,33.10030081829234,35.072429451973285,fma,False,True,True,False,nmme_elr,33.46166269187776,33.14192655675798,33.39641072946633,amj,True,True,True,False,nmme_elr
ET0502,2024,2,31.640084913519008,33.21460339783008,35.145311660985,mam,False,True,True,False,nmme_elr,30.06679488357733,32.52962410525957,37.40358108082251,mjj,True,True,True,False,nmme_elr
ET0502,2024,3,32.81472062703087,33.16214829999518,34.023131082018345,amj,True,True,True,False,nmme_elr,27.34218162128737,27.57087011875461,45.086947918438625,jja,True,False,True,False,nmme_elr
ET0502,2024,4,26.959220667383068,30.87212004954246,42.16865939162873,mjj,True,True,True,False,nmme_elr,23.708472485014596,24.196260590751766,52.095267120091904,jas,True,False,False,False,nmme_elr
ET0502,2024,5,16.951255824411188,24.38941130402649,58.65933287623022,jja,True,False,True,False,nmme_elr,35.37155725299603,31.26366714802682,33.36477536888453,aso,True,False,False,True,nmme_elr
ET0502,2024,6,19.111415621060967,25.720092036026088,55.168492271555685,jas,True,False,False,False,nmme_elr,36.526753762747354,33.91226378787384,29.560982438859146,son,True,False,False,True,nmme_elr
ET0502,2024,7,27.566629716567142,29.57162732206557,42.86174300673731,aso,True,False,False,True,nmme_elr,39.94964503249295,33.67099884940705,26.379356172154573,ond,False,False,False,True,nmme_elr
ET0502,2024,8,34.71724660054829,34.0353903378094,31.24736307475182,son,True,False,False,True,nmme_elr,40.24604260830492,33.81529973307273,25.938657665685227,ndj,False,False,False,True,nmme_elr
ET0502,2024,9,39.24909259496492,32.59975687143347,28.15115041914318,ond,False,False,False,True,nmme_elr,44.02445432770323,33.07740356958651,22.89814210026767,djf,False,True,False,True,nmme_elr
ET0502,2024,10,37.379924170139276,32.8459217975675,29.774154045459206,ndj,False,False,False,True,nmme_elr,36.6090876160522,33.97724940151909,29.41366298242924,jfm,False,True,False,False,nmme_elr
ET0502,2024,11,43.38717247619794,33.231381969757365,23.381445553567197,djf,False,True,False,True,nmme_elr,37.00094439575604,33.79378978772382,29.205265808142794,fma,False,True,True,False,nmme_elr
ET0502,2024,12,39.698754519009576,33.61738083890855,26.683864642084504,jfm,False,True,False,False,nmme_elr,33.69561009804184,33.604205746352854,32.70018414331276,mam,False,True,True,False,nmme_elr
ET0502,2025,1,34.22830502240247,33.10630387127039,32.665391050597165,fma,False,True,True,False,nmme_elr,37.747181224425326,32.89800512296934,29.35481365243751,amj,True,True,True,False,nmme_elr
ET0502,2025,2,31.64599121043674,32.86788928915509,35.48611959622776,mam,False,True,True,False,nmme_elr,31.127593082451195,33.57300333443324,35.29940354943835,mjj,True,True,True,False,nmme_elr
ET0502,2025,3,36.52430067012151,33.1681225318606,30.30757679530934,amj,True,True,True,False,nmme_elr,27.031277387044515,31.003881370341553,41.96484117042438,jja,True,False,True,False,nmme_elr
ET0502,2025,4,32.660450739693495,33.42221485943661,33.917334433493124,mjj,True,True,True,False,nmme_elr,18.688971703331635,26.225074225839453,55.08595375313061,jas,True,False,False,False,nmme_elr
ET0502,2025,5,19.646831564109295,26.755630754151998,53.597537479735124,jja,True,False,True,False,nmme_elr,32.73171801474978,32.86220106603382,34.40608074906252,aso,True,False,False,True,nmme_elr
ET0502,2025,6,24.59668508827208,30.633522412608357,44.76979253636133,jas,True,False,False,False,nmme_elr,35.85696043493739,33.675774554365475,30.467265103732522,son,True,False,False,True,nmme_elr
ET0502,2025,7,27.923840981779474,33.14319877624772,38.9329602990976,aso,True,False,False,True,nmme_elr,39.1109180181431,32.53274465668665,28.356337449957657,ond,False,False,False,True,nmme_elr
ET0502,2025,8,33.86508101082995,34.39003707327691,31.74488192280534,son,True,False,False,True,nmme_elr,38.58973513166758,33.287003729762915,28.123261205496394,ndj,False,False,False,True,nmme_elr
ET0502,2025,9,38.972382292582665,34.61935852335363,26.408259169180766,ond,False,False,False,True,nmme_elr,38.27496535811522,34.67823429465838,27.046800294098727,djf,False,True,False,True,nmme_elr
